,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
ZNF184,0.5042892,1.215247,0.8771844,0.0,0.52795935,0.0,0.0,0.0,0.0,1.4722522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8769475,0.74216634,0.0,0.0,0.4418753,0.36076748,0.0,0.9355487,0.0,0.0,0.746723,0.0,0.7467109,0.0,0.0,0.0,0.0,0.36624122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78756356,0.9867242,0.0,0.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,0.0,0.8352514,0.44131157,0.43957245,0.0,0.0,0.7693369,0.5246701,0.0,0.0,0.0,0.0,0.6025632,0.0,0.0,0.0,0.7798116,0.6654305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788848,0.0,0.0,0.0,0.0,0.0,0.0,0.48458707,0.0,0.5302212,0.0,0.0,0.0,0.62740874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31190464,1.5223634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5597413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6743487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3770418,0.0,0.87775946,0.4636343,0.0,0.0,0.0,0.0,0.0,0.6941793,0.6264044,0.0,0.0,0.0,0.0,0.88939726,0.0,0.0,0.0,1.1183128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49990645,0.0
EIF3G,2.4972253,2.0935147,1.777394,2.5665617,2.1575775,2.553299,2.1924388,2.368705,2.9037745,2.7797933,2.021405,2.2885578,2.4468567,0.0,1.622391,1.972645,1.6017329,2.3810413,2.1855965,2.2477987,2.4766192,1.5452237,2.0285277,1.3539667,2.6177418,2.0369856,2.5774887,0.75850564,1.4103094,2.2274294,1.9077859,2.4932666,2.9292593,2.2905517,1.9825666,2.1926575,1.9736575,3.0559397,2.560492,1.3130068,2.3121865,1.6791089,2.7126703,2.5063167,0.8695482,2.3572347,2.2217152,2.7901626,2.3117697,2.5608578,2.6517181,2.781418,2.8575816,2.5438857,0.0,1.6252887,2.0777361,2.9136558,1.3381503,1.3605477,2.1512012,0.0,2.3582928,2.4927838,2.4883068,2.0601342,2.4956555,1.9156972,2.4290872,1.8880427,1.2078049,3.6114395,1.7154372,2.954363,2.058658,2.3253052,2.4619122,1.9322902,1.8979146,1.7843212,1.4155922,2.07565,2.0433595,2.1204307,1.9683515,2.7923405,2.3677874,2.567797,2.2857678,2.3199022,2.4044728,1.3029824,2.290667,2.5770557,2.2330692,2.752735,1.1925623,1.6618185,2.0720716,2.0771904,2.4596393,2.2478852,2.1041813,0.0,2.550723,2.199817,1.7618744,2.4746766,1.9833237,2.455434,2.5538723,2.7516544,2.5209112,2.8920646,1.6421576,2.090393,1.8611565,2.2540133,2.6178722,1.0706943,1.5792356,2.0442524,1.7443359,2.67194,2.8089714,2.8324835,2.3441713,2.3205135,2.1623693,2.4442122,1.6293532,2.776156,2.1160307,2.0184884,2.0242846,2.2900052,2.33541,2.7011557,2.2474344,2.0229537,1.9251812,2.0999901,2.3930006,2.5123487,2.8993144,2.2516053,2.5450108,2.775298,1.8512739,1.7736228,1.064731,1.9645118,2.0649204,2.4393415,2.7410831,1.9882783,2.1966507,2.9392211,2.6448302,1.8290831,2.5811067,2.2297566,1.9713333,1.9366747,1.7378653,2.4884884,1.3601258,2.3529992,2.073674,1.7917595,2.802133,1.7812117,1.4799011,2.0841982,2.5073829,3.0532272,1.2651259,2.2905352,2.5342662,1.9318146,1.7442287,2.4555817,2.04851,2.964571,2.1072428,1.9010019,2.6513379,1.9666333,2.0120182,2.7040963,1.9168674,1.823446,2.902269,2.632453,2.5548768,2.2756596,2.088577,2.7818003,0.7982383,2.0457387,2.3160713,2.4003744,2.0802174,1.8280079,2.1379414,1.506905,3.0918808,2.3044422,2.3589265,1.7110201,3.0940971,1.0253563,2.44657,2.5791655,2.4651995,2.7053468,2.647999,2.2234066,1.3175142,1.797809,1.6886799,2.3384776,1.7357279,3.322702,2.5738807,1.5194256,2.4424977,2.2646308,2.9435413,1.5770652,2.1063888,2.6090858,1.6247938,2.658606,2.0633423,2.1537962,2.661006,2.096082,2.667523
ANXA3,0.0,0.0,0.0,0.8482963,0.52795935,0.0,0.0,0.45083392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,1.1634513,0.0,0.8803062,0.0,0.36076748,0.0,0.0,0.0,1.9077859,0.0,0.0,0.0,0.0,0.5443829,0.0,0.4901343,0.0,0.518397,0.0,0.0,0.0,0.0,0.0,0.0,0.55821925,0.0,1.1205122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1962663,0.0,0.0,0.43957245,0.0,0.0,0.0,0.0,0.95621717,0.0,0.0,0.0,0.6025632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1968195,0.73918426,0.0,0.0,0.0,0.0,0.98535603,0.0,0.63559884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583837,0.0,1.6641394,0.0,0.0,0.0,0.0,0.0,0.65555775,0.0,0.0,0.0,0.0,0.52731925,0.0,0.51813656,0.0,0.0,1.0706943,0.0,0.4168555,0.5805476,0.71098757,2.8089714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000097,1.4500833,0.4683371,0.0,0.0,0.0,0.6628842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444178,0.91802555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4234636,0.0,0.0,1.1763343,0.0,0.0,0.4936452,0.0,0.0,0.6611604,0.50052774,0.5447463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5155135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0046879,1.7781159,0.0,0.4314788,0.48481914,0.88156843,0.48929724,0.7982383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999882,0.0,0.0,0.8773365,1.0253563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48511574,0.0,0.0,0.9221051,0.0,0.0,1.0026569,0.0,0.0,0.0,0.0,0.8582903,0.0,0.0,0.0,0.0,0.0,0.0
BTG2,0.0,0.0,0.5318396,0.0,0.7145189,0.0,0.33493647,0.0,0.0,0.0,0.46709734,0.9597476,1.5079203,2.090521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8804138,0.0,0.75850564,0.0,0.0,0.0,0.0,0.0,0.7467109,0.0,0.0,0.0,0.4901343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36125627,0.0,0.43957245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57089937,0.0,0.0,0.0,1.5945032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72620517,0.0,0.0,0.0,0.0,0.37158018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282786,0.0,0.0,0.0,0.0,0.9000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821659,0.0,0.43847042,0.5413577,0.4936452,0.93415457,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5155135,0.0,1.0566647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035057,0.0,0.0,0.0,0.0,0.48481914,0.0,0.0,0.0,0.0,0.0,0.0,0.40576074,0.0,0.0,0.0,0.0,0.0,0.0,0.7578347,1.1335709,0.0,0.46123844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45661762,0.0,0.0
HEATR6,0.0,0.0,0.0,0.5115246,0.29842502,1.1488111,0.0,0.0,0.62172836,0.0,0.46709734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53404534,0.7472771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8119392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0683106,0.0,0.0,0.0,0.0,0.46147063,0.0,0.0,1.6252887,0.0,0.0,0.0,0.0,0.734781,1.1962663,0.0,0.0,0.43957245,0.0,0.0,0.0,0.0,0.95621717,0.0,0.0,0.0,0.97591364,0.0,0.0,0.0,0.0,1.3444258,0.0,0.0,0.0,0.67268854,0.79861224,0.0,0.0,0.0,0.620464,0.68383914,0.0,0.60943,0.0,0.0,0.48458707,0.0,0.0,0.7644242,0.72620517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37379858,0.0,0.0,0.4655184,0.0,0.0,0.0,0.52731925,1.0195775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63962036,2.3930006,0.7577105,0.0,0.0,0.0,0.91802555,0.0,0.0,0.0,0.0,0.0,0.0,1.9171442,0.7180795,1.2988135,0.0,0.31754014,0.24307716,0.0,0.0,0.93415457,0.0,0.0,0.0,0.5447463,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1347499,0.0,0.5155135,0.0,0.0,0.0,0.0,0.0,1.0584344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314788,0.0,0.88156843,0.48929724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941793,0.0,0.0,0.0,0.0,0.46123844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2255883,0.0,0.8582903,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,0.0,0.0,0.0,0.0,0.7310306,0.0,0.0,0.62172836,0.0,0.46709734,0.0,0.7758519,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472771,0.36076748,0.0,0.0,0.0,1.0690866,0.98024565,0.0,0.7467109,0.0,0.0,0.0,0.0,0.36624122,0.85809666,0.0,0.62709033,0.0,0.0,0.0,0.0,0.55821925,0.0,0.6024398,0.41833612,0.78756356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67605656,0.0,0.0,0.0,0.0,0.0,1.1885568,0.0,0.0,0.0,0.0,0.0,0.0,1.3960971,0.0,0.0,0.0,0.0,1.2125726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62740874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82026565,0.0,0.0,0.0,0.0,0.0,0.5581534,2.1598246,0.0,0.4168555,0.0,0.0,0.0,0.0,0.0,0.0,0.8250308,1.5056664,0.0,0.0,0.0,0.0,0.4683371,0.0,0.0,0.0,0.6628842,0.0,0.31190464,0.63962036,0.0,0.7577105,0.0,0.0,0.444178,0.0,1.303989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24307716,0.0,0.0,0.0,1.6959343,0.0,0.0,0.89541095,0.0,0.0,0.0,0.0,0.74056566,0.0,0.31512356,0.0,0.0,1.2651259,0.0,1.652649,0.0,0.5155135,0.0,0.7542686,0.80009806,0.0,2.2553775,0.0,0.0,0.0,1.4630796,0.0,0.0,0.0,0.0,0.0,1.5567305,0.0,0.0,1.2364149,0.0,0.0,0.77917945,0.6935906,0.0,0.0,0.0,0.0,1.0999882,0.0,0.0,0.0,0.0,0.0,1.667893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4890124,0.0,0.0,0.0,0.0,0.45661762,0.0,1.9817342
MEX3B,0.0,0.0,0.0,0.0,0.29842502,0.0,0.0,0.0,0.0,0.0,0.0,0.5908479,0.0,0.0,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905128,0.8803062,0.0,0.36076748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1539314,0.0,0.0,0.0,0.518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46147063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27136382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620444,0.8707777,0.6344644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952909,0.0,2.2193284,0.0,0.0,0.9676432,0.0,0.0,0.5411473,0.0,0.6628842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509974,0.0,0.0,0.0,0.6208904,0.0,0.0,0.0,0.0,0.0,0.0,1.0736941,0.5413577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62354374,1.2410798,0.0,0.4314788,0.0,0.0,0.0,0.0,0.0,0.0,0.4636343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45661762,0.0,0.0
TBRG4,1.8320158,1.7478517,0.8771844,1.8472977,1.4181831,1.1488111,1.882502,1.4856244,1.2771575,1.798166,1.7514328,2.367082,1.5079203,1.5139319,0.0,1.5971385,1.9376525,0.9692727,2.081767,1.8938017,1.1569418,2.1256142,1.872172,2.1019235,1.3411076,0.7472771,1.3964945,1.7120546,1.4103094,0.0,0.0,2.1060202,0.0,2.1713755,1.9825666,1.1539314,1.9736575,1.6915244,1.605576,2.285575,1.2806541,1.960811,0.0,1.4765707,1.3275167,1.0689571,1.3838491,1.5729642,1.2469488,1.533856,1.2226186,1.4735874,2.2819822,1.2565743,1.6184351,2.214821,1.2026087,1.87855,1.8906951,1.3605477,1.4481127,1.1962663,1.6773418,1.4652141,1.1657019,1.7164397,1.5496655,2.3289032,1.8747532,0.5882964,1.2078049,0.0,1.3960971,1.2471431,1.1873806,0.9314948,1.381227,2.0901797,1.0614833,1.7843212,2.600888,1.0088449,0.0,1.5405943,1.1968195,1.1595359,1.3254633,1.9485546,0.0,1.7205033,2.0431745,1.850109,2.0925083,1.6798091,1.3798858,0.87489206,1.7211635,1.8462642,1.3287984,2.1809556,2.0641947,1.0583837,1.1786921,1.1444021,0.0,0.5477725,1.5298549,1.7106297,1.740491,2.0127027,1.9356284,2.1203754,1.2647498,0.0,1.3290719,1.0195775,2.0527077,1.3459836,0.9142428,1.9098704,1.3580067,2.109069,1.5963695,2.1104565,1.0052309,0.89748216,0.0,1.7210598,1.4362452,2.081229,1.6293532,1.5611496,1.6824803,2.2147014,1.3829585,1.127599,1.3537471,1.8006253,1.0580546,0.7388074,1.8703189,1.3048899,2.1353157,1.8971597,1.0670716,1.7679526,1.4713815,1.3884624,2.3412163,1.2372375,1.348096,1.7225116,1.4911803,2.1803174,1.3611697,1.9882783,1.0212381,1.9411905,1.3837799,1.7365707,1.3541205,1.2678229,2.469406,2.7624831,1.5577562,1.4464384,1.5305796,2.128489,1.4989523,0.0,1.8761752,1.9507794,2.0522017,1.5484741,0.0,1.7993802,0.82055897,1.5155865,0.72037214,1.8015244,0.8539881,1.777807,1.891647,1.2388142,1.3584638,1.3471112,1.89395,1.7245386,0.8310287,1.9422797,2.392628,1.2799839,0.0,1.583577,1.67077,1.6803006,1.6570945,1.6897612,1.2364149,0.9872029,1.3378937,1.6348894,1.0992035,1.5925177,2.395706,0.0,0.0,1.0999882,1.8286103,0.7578347,2.1661556,0.0,1.5076758,1.522606,0.0,1.6794014,0.8383614,1.1183128,1.5358996,2.002827,0.9045328,1.6809287,1.7357279,0.0,1.3935571,1.024176,1.4543715,1.0026569,1.2722834,1.5770652,1.7599831,1.4890124,1.3132524,1.4021133,1.7194561,1.8779383,1.9968716,1.8226986,2.2019408
NOL12,0.0,1.7478517,0.8771844,0.5115246,0.7145189,0.0,0.95220065,0.99652845,0.62172836,0.0,0.46709734,0.0,0.0,0.0,1.1094182,0.0,1.0921956,0.0,0.62984955,1.3408499,0.0,1.5452237,0.0,1.6694291,1.3411076,1.1701534,1.1544095,1.7120546,0.0,1.9750519,0.0,0.746723,1.1675849,2.4932456,0.8119392,1.1539314,1.3228754,0.0,0.84454095,0.0,2.0145674,0.62709033,1.1520054,1.1792511,0.8695482,0.6709887,1.1763982,0.0,0.9757437,0.0,0.0,0.0,1.0149466,0.0,0.0,0.0,0.5745118,1.2166928,0.0,1.0757593,1.1537477,0.0,1.0081494,0.0,0.43957245,0.0,0.0,0.7693369,0.5246701,0.0,2.0842295,1.3866963,0.9241406,0.0,0.0,0.9314948,0.0,0.0,0.6654305,1.4594729,0.0,0.0,1.0712401,0.0,1.1968195,1.4545789,0.65300703,0.620464,0.68383914,0.76399463,0.98535603,1.3029824,1.0211209,0.80959994,1.0241289,1.5033084,0.7644242,1.1424512,0.0,0.62740874,0.56776977,1.0583837,0.37158018,1.6641394,0.0,0.5477725,0.0,0.8585485,1.4191071,0.0,0.7819267,0.65064836,0.82026565,1.5653931,0.52731925,0.0,0.8577258,1.8997056,0.5581534,1.0706943,0.6743779,0.7101845,0.5805476,1.412937,0.0,0.54621726,0.0,0.0,1.7023504,0.0,2.2193284,1.0585357,0.9000097,1.4500833,1.0267608,0.7149656,1.9086256,0.8168495,0.6628842,0.0,1.2703701,0.63962036,0.0,0.0,1.5714679,1.232392,0.444178,0.0,0.8509974,0.47717786,0.6678444,0.0,1.275852,1.2854713,0.0,0.7180795,1.0212381,0.0,0.55817974,1.0736941,0.0,0.4936452,0.93415457,0.0,1.3379222,1.0813898,0.89541095,0.7214682,1.0074096,1.0986123,0.0,0.43732595,0.99186397,1.1701797,0.0,0.9865503,1.2651259,1.0210273,1.652649,0.6114739,0.8539881,0.59854954,1.0566647,0.80009806,0.0,2.2553775,1.89395,0.0,0.0,0.50913304,0.6035057,0.62354374,0.0,0.82889426,0.4314788,0.0,1.6570945,0.8163992,0.7982383,0.9872029,0.0,0.4636343,0.40576074,0.5024013,0.0,0.0,1.2449493,1.7934791,0.6264044,1.1839646,0.8773365,1.0253563,0.77568245,0.0,1.0275834,0.6272579,1.5969043,1.1183128,1.5358996,0.0,0.9045328,1.0553877,0.0,0.0,0.0,0.6378459,0.0,0.0,0.8261456,0.0,0.0,0.0,0.8582903,0.70372087,1.7194561,0.0,1.4979142,0.0,1.5204898
DGCR8,2.253973,0.0,1.3371677,0.0,1.4990302,1.669381,0.7855234,1.3475802,1.4925838,1.4722522,1.3804734,1.228633,0.0,0.0,1.622391,1.8024149,1.0921956,0.0,1.2897792,1.3408499,1.1569418,2.3245962,0.74216634,0.0,0.0,1.1701534,0.8343384,1.8984315,2.4715073,1.6366631,1.5739009,1.4656187,2.2881699,0.7467109,0.8119392,1.8025035,1.7612747,1.5676181,0.6337189,0.518397,1.2806541,2.2743454,1.6731758,2.0484426,1.6404516,1.3528697,1.1763982,0.0,1.1205122,1.7360497,1.2226186,0.9867242,0.46147063,1.2565743,1.6184351,1.6252887,0.5745118,1.4274375,1.3381503,1.7631106,2.0162559,2.5288212,1.6773418,0.979917,1.956211,1.1885568,0.0,0.0,0.8670175,1.2245849,1.7391078,0.0,1.7154372,0.97591364,1.1873806,0.9314948,2.0981991,1.7447108,1.3444258,0.0,0.0,2.1793933,0.67268854,1.0415769,1.1968195,1.4545789,1.3254633,1.490466,1.0861822,1.9071952,0.98535603,1.3029824,1.6939193,1.5562538,1.6417553,1.7741312,1.90788,0.72620517,2.549456,1.6796647,1.8485012,1.0583837,1.3083719,2.2578232,1.3747509,1.3654757,0.7911064,0.8585485,1.4191071,1.0481724,1.8461777,2.224737,1.2647498,1.8986439,1.1259525,2.090393,2.2849965,1.8997056,1.8297132,1.0706943,1.9135152,1.6365601,1.4226424,1.6378317,1.8241645,1.6790115,2.9881668,1.4012569,1.7023504,0.77429026,0.0,1.0585357,0.9000097,1.4500833,1.3829585,1.127599,1.1486495,0.0,1.0580546,1.6815258,1.1619458,1.026587,1.2489191,0.0,1.5714679,1.232392,1.8858689,0.91802555,1.8512739,1.2372375,2.0347326,0.92934805,1.8186454,1.8298167,1.3611697,1.4234636,2.1966507,1.3821659,0.9142797,1.1635683,1.1489931,1.5747766,2.3292625,1.378218,1.0557318,0.50052774,1.3601258,1.4284806,0.0,1.609438,1.1667054,1.1613501,1.4799011,1.2789876,3.3070014,2.0448327,0.82055897,2.09238,0.72037214,1.4753542,0.0,1.6287284,1.9467144,0.80009806,0.89408857,1.3471112,1.0584344,0.9308419,1.5865862,0.84487903,2.1349542,0.62354374,0.0,1.275801,0.96263885,0.80993533,2.2500389,1.8991966,1.5400602,0.9872029,1.1340618,1.2117523,1.2533964,1.450073,1.7897527,3.3708048,0.8048582,1.6110888,0.6264044,0.0,1.6512439,1.0253563,1.3686864,1.667893,0.0,0.6272579,2.1832886,1.1183128,0.6478233,1.6332905,1.6886799,0.48511574,1.5051416,1.2658789,2.148605,1.6978151,1.7217853,2.067123,0.0,0.0,2.8816216,1.9052656,1.8619841,1.6263025,2.835283,0.52620727,1.6196012,1.7119889,0.63848835
