,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
ATG16L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526483,0.575223,0.0,0.0,0.0,2.1674604,0.0,0.0,0.737414,0.0,0.0,0.0,0.0,1.3741212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51638544,0.0,0.6697703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63420916,0.0,0.0,0.0,0.0,0.0,0.80481964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51419514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6075124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3621291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33893043,0.0,0.0,0.4552931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7551854,0.0,0.0,0.80116194,0.0,0.0,0.0,0.0
SMN2,0.0,0.5544869,0.0,0.0,1.38392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914757,0.67307234,0.0,0.0,0.0,0.0,2.1281855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6190108,0.24574144,0.18548043,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.8881722,0.0,0.0,1.5623642,0.0,0.0,0.21638018,1.6591824,1.1286327,0.0,0.0,0.0,1.264201,0.0,0.0,0.0,0.0,0.0,1.4720749,0.25966913,0.0,1.2689421,0.56399053,0.0,1.3313134,0.0,0.0,0.2980701,1.3241395,0.0,0.0,1.8046308,0.0,0.0,1.2423888,0.5387875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844609,0.47124705,0.0,0.0,0.0,0.0,0.0,1.639806,0.0,2.2122743,0.2576502,0.43574393,0.0,0.0,1.9064623,0.0,0.0,0.0,0.0,0.585457,0.9131564,0.90346676,0.0,0.0,0.75231826,0.0,0.0,0.0,0.0,0.24654073,0.53216046,0.0,0.0,0.0,0.0,1.1529793,0.0,0.0,1.490155,0.13668364,0.0,2.0116246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1854986,0.0,0.0,0.0,0.0,2.7035887,0.0,1.4346675,1.1914103
DLEU7,2.0356185,0.5834325,0.0,0.65091693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55165035,0.0,0.0,0.0,1.4026207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1176339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095678,0.0,0.0,0.0,0.0,0.0,0.0,0.8267438,0.0,0.0,0.0,0.0,1.1121305,0.0,0.0,0.0,0.0,0.0,1.104852,1.0698242,0.8240326,0.0,0.0,0.0,0.0,1.3496265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3702385,1.4668852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN5,1.3195553,1.1703566,0.0,0.92710483,1.5885491,0.0,0.9613426,0.0,0.7943605,1.6659092,1.438268,0.0,1.354625,1.9159961,1.7121688,0.0,0.7807191,1.9434499,0.0,0.0,0.0,1.7856283,0.0,1.203747,0.9971646,0.0,0.6237967,0.0,2.163274,0.98307675,1.1572098,1.4650434,0.66619337,0.0,0.0,0.0,0.0,1.1840662,0.83705515,0.0,0.8936953,1.408288,0.0,2.1154768,1.2969742,0.80895823,1.4685256,1.2013724,1.1345294,1.965277,0.7100043,1.0790994,1.736055,0.6439472,0.0,0.0,0.0,1.173514,1.1374325,0.0,0.0,0.5646186,1.0577749,1.140236,1.4200047,0.71304566,0.63420916,1.8232508,1.50869,0.0,1.555038,1.0286211,0.0,0.8361468,1.6409626,0.0,1.6945628,2.056544,2.6836283,1.011813,0.8725504,1.2353624,1.8529073,0.74231935,0.694773,2.3676426,1.8073102,1.4995966,2.147998,0.62336075,0.59954655,0.0,1.7452685,1.0080769,1.5300119,0.34919766,0.857575,1.149906,1.4816997,0.0,0.5942039,1.7699355,0.97182435,1.852565,0.0,2.387187,0.66571087,0.71223503,0.48471862,0.0,2.0855668,0.0,1.9215848,0.0,0.0,2.0097191,0.0,0.9148443,1.0618861,1.2197206,1.0262607,1.3702385,0.9327463,0.0,0.0,0.0,0.8558364,0.0,0.0,1.4253284,0.0,1.5912181,1.2262914,2.568308,1.9040997,2.543114,0.5916079,1.1500771,1.572724,0.0,0.0,1.0473644,2.706123,0.0,1.089606,0.7690722,0.0,1.2227125,0.0,2.6245186,0.0,0.0,0.7706144,1.5685174,1.2401862,0.0,2.1575277,1.1417247,0.76354045
CYSLTR1,0.0,0.5544869,0.0,0.62852114,0.0,1.3118392,0.0,1.6849579,0.0,0.0,0.0,0.0,2.1450994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71761614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079965,0.0,0.0,0.9794259,0.0,0.0,1.8766007,0.0,0.0,0.0,0.0,1.361333,1.6220909,0.5034068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85778433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1704962,0.0,2.1355762,0.0,0.0,0.0,0.0,1.273805,0.0,0.3255268,0.0,0.5618005,0.0,0.0,0.9976788,0.0,0.0,0.0,0.0,0.0,0.0,0.8384228,0.82420313,1.1892669,1.1700693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854749,0.0,0.0,1.7272942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7010647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7077487,0.0,0.0,1.5311924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0832256,0.0,0.0,0.0,0.0,1.0160857,0.0,0.0,0.0
NUSAP1,1.8692627,1.3773013,0.9867956,2.8076596,1.5813165,0.9245517,1.442299,2.480997,1.5345153,1.6492817,1.9617653,1.0419701,1.5756211,2.2095027,0.92173797,1.0695904,2.0916479,2.796326,1.221372,2.3457468,2.1417072,1.7856283,0.0,1.0836612,2.4215686,2.0929935,0.0,0.0,2.0469348,0.0,1.864485,2.4882596,1.8037003,2.681229,1.9048362,3.1977358,2.3846014,1.71114,2.1812458,1.2368281,2.1066585,2.2741535,2.6721296,2.1154768,2.4538324,1.7888,0.0,1.2774179,2.1263232,1.965277,2.4849067,1.9207513,2.443959,2.143003,2.1324546,2.736801,1.9054945,2.1335092,2.6086302,1.2565814,0.0,2.6713707,2.6503992,2.0668898,1.6415149,1.7482136,1.5133941,0.0,2.5457892,1.690071,2.3455498,2.0889585,1.7825795,2.0198631,1.8245764,1.990764,2.2913754,0.9950003,2.5743482,1.6604723,2.4968393,2.2092009,1.4728069,2.1563606,1.7074071,1.6422741,1.8182217,2.1626134,2.147998,0.0,1.2423888,1.8512659,1.4636023,0.0,2.3256993,1.6515043,2.3092852,1.149906,1.7493069,0.8248263,0.5942039,2.1321905,0.97182435,2.372043,1.0514996,1.5326178,1.6628731,2.980302,2.9760652,1.5295739,1.9247775,3.6096709,1.706195,1.3621291,0.0,2.6252332,2.2521336,2.2163155,2.0309563,2.3556485,2.0647984,0.99979675,2.0785787,1.5040843,1.1767538,2.573687,1.6213715,0.8205078,1.576979,2.7223809,1.3377413,1.3692231,0.79040205,2.10108,0.89883804,1.1071217,2.0945797,1.44401,2.1563468,2.3684788,0.8434822,2.3273406,2.4477,2.0089939,1.8451982,0.0,0.0,2.003182,0.0,0.0,0.9222245,2.7313473,2.6709504,3.114877,1.9658027,1.5095562,1.2437077,2.2543044,1.7198051
ATP9B,0.0,0.0,0.9757584,0.2552904,0.46881717,0.9245517,0.9613426,0.0,0.0,0.0,0.0,2.0791807,0.0,0.95023435,0.9390503,0.0,0.0,1.4848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0956202,1.8373696,0.0,1.4301257,1.1170111,0.0,0.44123235,0.0,0.0,0.0,0.0,0.88715947,1.238426,0.0,0.0,1.1967027,0.0,0.0,1.0759535,0.0,0.0,0.0,0.57373965,0.0,0.0,0.0,0.0,0.0,0.5034068,0.7107753,0.0,0.90760195,0.0,0.53429806,0.0,0.0,0.5633273,0.0,0.0,0.0,0.0,1.5348039,0.0,0.0,0.0,1.3909004,0.0,0.0,1.6475672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4947609,0.0,0.0,0.0,0.0,0.49560824,0.8876659,1.9523258,2.0583653,0.0,0.0,1.199921,0.39585468,0.3865149,0.6177407,0.0,1.2558868,1.1867317,0.0,0.0,0.0,0.8786543,0.0,0.0,0.6914237,0.0,0.8742716,0.0,0.7197286,1.5044497,0.83114696,0.0,0.0,1.1541735,1.6014061,0.0,0.67540485,0.7853255,0.0,0.0,0.0,0.0,1.5697674,0.0,0.0,0.8205078,0.0,1.3186195,0.0,1.0834522,0.0,1.0964844,0.9491388,1.1447337,0.5339325,0.0,0.5705837,0.807915,0.0,0.0,2.3304055,1.6897132,1.178302,0.0,0.0,0.0,0.0,0.0,0.0,1.2214963,0.98826355,0.0,0.0,0.0,0.0,0.0,0.0
TES,0.0,0.0,0.61047846,0.45848304,1.0275846,0.0,0.0,0.0,0.7943605,1.3507503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177152,0.95341647,0.7564349,0.0,0.0,1.474269,0.0,0.0,0.0,1.0050334,1.0763727,0.0,0.0,0.0,0.44123235,0.0,0.7609837,0.0,2.1257293,0.0,0.0,0.0,0.0,0.54352844,0.0,0.0,0.0,0.5095565,0.0,1.4685256,0.57373965,0.7202052,0.0,0.0,2.3711913,0.0,0.8719084,0.51638544,1.0312929,0.0,0.0,0.53429806,0.0,1.5868875,0.5633273,1.0577749,0.0,0.0,0.0,0.0,0.75446886,0.0,0.0,0.0,0.0,0.80481964,0.0,0.0,0.0,0.0,0.9950003,0.0,1.2880956,1.6446155,0.0,0.85210806,0.0,0.40654927,1.0344428,1.0550286,0.46348906,0.0,0.62336075,0.59954655,0.0,0.0,0.0,0.7575011,0.6075124,0.0,0.4314408,0.60480237,1.2846758,0.5942039,1.0811914,0.97182435,0.0,0.5821942,0.0,0.4766284,0.0,0.8097901,0.0,0.46233192,1.6806235,0.0,2.1115751,1.5726689,0.83602756,0.0,0.60605067,0.0,0.0,0.0,0.90346676,1.6128395,0.0,1.7025008,0.0,0.0,0.0,0.0,0.5821072,0.0,0.68179876,0.0,0.0,0.89883804,0.734197,1.1043388,0.0,0.0,0.0,0.0,0.0,0.7371455,0.0,0.7412749,0.0,0.0,0.0,1.4556701,0.0,0.0,0.0,0.6433644,0.8182408,0.0,0.0,0.9729104,0.0,0.0
H3C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0156114,0.0,0.0,0.0,0.44701472,0.0,0.0,0.0,0.0,0.61804247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88715947,0.0,0.0,0.0,1.0760217,0.0,0.0,0.0,1.3092514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63420916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7414379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823664,0.0,0.0,0.7117255,0.0,0.0,0.0,0.0,1.0518452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375494,0.65495956,0.0,1.1480172,0.0,0.0,0.98823017,0.0,0.0,0.0,0.0,2.1012986,0.0,0.0,0.0,0.0,0.60038286,0.0,0.0
ARHGEF2,0.0,0.5544869,0.0,0.6272794,0.46881717,0.0,0.0,0.0,0.0,0.0,0.0,0.6509692,0.0,0.0,1.7121688,0.0,1.2137498,0.0,0.0,0.9917692,1.0717553,0.806847,0.7526483,1.4134493,0.61804247,0.7009136,1.2803775,1.9172245,1.7749065,0.0,0.0,0.0,0.0,0.0,0.0,1.691461,0.0,0.0,0.83705515,0.0,0.54352844,0.5461776,0.0,0.6479889,0.0,0.0,1.1720337,0.0,0.0,1.0128354,0.6931472,1.5859762,0.0,0.683865,1.3093688,0.6430873,0.0,0.0,0.53429806,0.0,2.5388842,0.5633273,0.6626766,0.0,1.4200047,0.71304566,0.0,0.0,1.1092918,0.6333829,0.0,0.6411184,0.80481964,0.0,0.0,0.0,2.2913754,0.0,0.0,1.5043366,0.8725504,0.0,0.0,0.0,0.694773,1.3919195,0.0,1.3732225,0.0,0.62336075,1.2423888,0.0,1.061594,0.0,0.0,0.6075124,0.37327176,0.4314408,0.0,0.6265615,0.96438587,1.0811914,0.0,1.5652823,0.0,0.47315302,0.4766284,0.0,0.0,0.0,0.0,2.2760158,0.0,0.89700544,0.0,0.8341435,1.0614872,1.2526292,1.3448812,1.5215597,0.0,0.0,1.3855549,0.6286128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0834522,0.0,0.0,0.89883804,0.734197,0.5916079,0.731992,1.4001498,0.766988,0.0,0.0,0.7371455,0.0,0.0,0.0,1.4754381,0.84770846,0.0,1.7824878,0.0,0.0,0.0,0.0,0.0,0.0,0.9729104,0.0,0.0
EIF3D,2.2219465,1.8225038,1.9299529,2.0398216,1.9431962,1.9576907,0.9613426,1.6829245,1.7668008,1.9051837,2.364637,2.00442,2.3593774,0.76952493,2.4506245,2.9831257,2.721065,1.4858551,2.4983091,1.8063196,2.8521078,2.270663,2.0458438,1.7343355,1.2714103,1.3979216,1.8239032,1.5826905,2.163274,1.9630655,2.2746155,1.6932229,2.3020568,2.1952968,2.520645,1.691461,2.096927,2.309614,2.0212533,2.1203446,2.1908484,1.8060706,1.9764769,2.4799201,1.7319863,1.2502269,1.8827237,2.07619,1.8364577,1.8342106,1.3862944,1.0790994,2.854295,2.2858148,2.2811024,1.8584939,2.15528,2.2179954,2.087224,2.144781,2.5388842,2.1476927,1.893092,2.0908375,2.749831,2.3381221,2.5266798,2.4103928,2.0934353,2.5250604,2.292353,2.3011873,1.5494499,2.438834,1.4158777,1.4953957,1.6945628,2.2537756,1.9546406,1.6820298,2.8744724,2.5773833,2.3429675,2.4651244,2.8652644,1.6547151,2.1565242,2.6370146,2.4002113,1.8231153,2.2206075,1.8512659,1.061594,1.8279271,2.0041778,2.5741343,2.0524795,1.9364678,2.5999715,1.5006632,2.6944244,1.7699355,2.024331,2.4341457,2.1860082,2.0354266,2.5338604,2.2309108,2.138255,2.472212,2.156523,1.6806235,2.5387282,2.1115751,1.9064623,2.435605,1.5647196,2.038131,1.745637,1.7531023,2.3561192,1.6872197,1.6086491,2.2772753,2.671591,2.2834275,2.0498466,2.4135203,2.29865,2.612779,2.0826948,1.5912181,2.364081,1.8123779,2.415666,2.4713216,2.5728695,0.731992,2.5224655,2.6059957,2.3547997,2.4932694,1.86405,2.6327248,2.5714438,2.328458,1.4754381,2.5656126,0.0,1.7824878,2.4513628,2.357929,2.8989224,2.5175822,0.80116194,1.8384973,1.7811869,2.0010066,2.4259295
SEMA4D,0.0,1.450976,0.0,0.42292115,1.0485535,0.0,0.0,0.0,1.5405113,0.0,0.0,0.0,0.0,0.76952493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286155,0.81907433,0.884943,0.0,0.0,1.1510404,0.0,0.0,0.0,0.0,1.0030322,0.0,0.0,0.0,0.0,0.0,0.0,1.8919313,1.0035509,1.1556367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5540477,0.2830518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6311749,2.775942,0.0,0.0,0.0,0.89484507,0.0,0.0,0.0,0.77089924,0.0,0.0,0.0,0.0,1.0980152,0.0,1.1734692,0.0,0.0,0.8737139,0.0,0.91839325,0.33202565,0.42999032,1.1880955,0.0,0.46866846,1.1940975,0.0,0.0,0.0,0.0,0.0,0.0,0.34919766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47653994,0.0,0.0,0.0,0.7185288,0.0,0.0,0.5297557,0.0,1.2434031,1.0474833,0.69322854,0.0,0.68451035,0.0,1.4069381,0.0,0.0,1.6693165,0.0,1.0796878,0.0,0.0,0.82422096,0.0,0.0,0.0,0.0,0.0,0.0,0.9219068,0.5729017,0.0,0.0,1.0867411,0.0,0.0,1.2503748,0.0,1.0955008,0.0,2.3715606,0.0,0.0,0.0,1.0424062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD13,0.0,0.0,0.0,0.2552904,0.0,0.0,0.0,0.0,0.7943605,0.8879573,0.0,0.0,0.0,0.0,0.0,0.0,0.7807191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237967,0.0,1.1313647,0.98307675,0.737414,0.44123235,0.38757688,0.45119688,0.0,0.90656406,0.0,0.75791246,0.0,0.0,0.0,0.0,0.71109116,0.0,1.0964961,0.0,0.0,0.57373965,1.4266117,0.0,0.6931472,0.0,0.0,0.2830518,0.51638544,0.0,0.0,0.0,0.8806637,0.0,0.0,0.5633273,0.6626766,0.5360072,0.7157465,0.0,0.63420916,0.0,0.7011675,0.6333829,0.6874755,0.0,0.0,0.0,0.0,0.7671876,0.0,0.9950003,0.0,0.0,0.0,0.6999014,0.51419514,0.2980701,0.40654927,0.47282013,0.0,0.46348906,0.6102298,0.0,0.97175777,0.0,0.0,1.0080769,0.0,0.6075124,0.37327176,0.731862,0.80930024,0.0,0.96438587,0.0,0.0,0.66577923,0.0,0.0,0.0,0.0,0.0,1.0325098,0.46233192,0.0,0.0,0.0,0.0,0.0,0.6654334,0.60605067,0.66572976,0.7853255,0.78560835,0.0,0.0,0.0,0.0,0.7425471,0.0,0.8205078,0.0,0.0,1.3377413,0.68179876,0.0,0.7055692,0.0,0.0,0.5916079,0.0,0.0,0.0,0.0,0.0,0.7371455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0316689,0.0,0.0,0.0,0.0,0.0,0.0
BLNK,0.0,0.0,0.0,0.8462405,0.0,0.0,0.0,0.0,0.0,0.0,0.95808345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3101209,0.0,0.0,1.3709592,0.0,0.0,0.0,0.0,0.0,0.0,0.87501675,0.55525655,0.0,0.0,0.88715947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1017292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57888776,0.0,0.0,0.0,0.0,1.168091,0.0,0.0,0.0,0.38691807,0.0,0.93474865,1.4202416,0.0,0.0,0.6721715,0.0,0.0,0.0,0.0,0.0,0.5308624,0.0,0.0,0.0,0.67585343,0.0,0.7515808,0.0,0.0,0.0,0.0,0.0,1.1135198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121241,0.4615997,0.0,0.0,0.0,0.0,0.0,0.0,1.1480172,0.8647281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758807,0.0,0.0,0.0,0.0
BRIP1,2.4450467,0.0,0.0,0.5292841,0.0,0.0,1.9069263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2782526,0.44809878,0.0,0.8173131,0.0,0.0,0.0,0.7009136,0.62472445,0.0,0.72495645,0.0,1.1572098,0.0,0.0,0.0,0.0,0.9095401,0.0,0.0,0.8404515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689648,0.0,0.0,0.7005353,0.0,0.87538034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333829,0.0,0.0,1.2688202,0.0,0.0,0.0,0.0,0.0,0.0,0.63249123,0.0,0.6999014,0.0,0.5434549,0.0,0.47282013,0.0,0.0,0.0,0.62336075,0.0,0.0,0.0,0.0,0.0,0.6461398,0.0,1.1117756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766284,0.0,0.8097901,0.0,0.0,0.0,0.0,0.89700544,0.0,0.4575504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87763864,1.6034855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7872705,0.0,0.7690722,0.0,0.0,0.0,0.0,0.0,0.0,1.064899,0.0,0.0,0.0,0.0,0.0,0.0
