""	cell_0	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20	cell_21	cell_22	cell_23	cell_24	cell_25	cell_26	cell_27	cell_28	cell_29	cell_30	cell_31	cell_32	cell_33	cell_34	cell_35	cell_36	cell_37	cell_38	cell_39	cell_40	cell_41	cell_42	cell_43	cell_44	cell_45	cell_46	cell_47	cell_48	cell_49	cell_50	cell_51	cell_52	cell_53	cell_54	cell_55	cell_56	cell_57	cell_58	cell_59	cell_60	cell_61	cell_62	cell_63	cell_64	cell_65	cell_66	cell_67	cell_68	cell_69	cell_70	cell_71	cell_72	cell_73	cell_74	cell_75	cell_76	cell_77	cell_78	cell_79	cell_80	cell_81	cell_82	cell_83	cell_84	cell_85	cell_86	cell_87	cell_88	cell_89	cell_90	cell_91	cell_92	cell_93	cell_94	cell_95	cell_96	cell_97	cell_98	cell_99	cell_100	cell_101	cell_102	cell_103	cell_104	cell_105	cell_106	cell_107	cell_108	cell_109	cell_110	cell_111	cell_112	cell_113	cell_114	cell_115	cell_116	cell_117	cell_118	cell_119	cell_120	cell_121	cell_122	cell_123	cell_124	cell_125	cell_126	cell_127	cell_128	cell_129	cell_130	cell_131	cell_132	cell_133	cell_134	cell_135	cell_136	cell_137	cell_138	cell_139	cell_140	cell_141	cell_142	cell_143	cell_144	cell_145	cell_146	cell_147	cell_148	cell_149	cell_150	cell_151	cell_152	cell_153	cell_154	cell_155	cell_156	cell_157	cell_158	cell_159	cell_160	cell_161	cell_162	cell_163	cell_164	cell_165	cell_166	cell_167	cell_168	cell_169	cell_170	cell_171	cell_172	cell_173	cell_174	cell_175	cell_176	cell_177	cell_178	cell_179	cell_180	cell_181	cell_182	cell_183	cell_184	cell_185	cell_186	cell_187	cell_188	cell_189	cell_190	cell_191	cell_192	cell_193	cell_194	cell_195	cell_196	cell_197	cell_198	cell_199	cell_200	cell_201	cell_202	cell_203	cell_204	cell_205	cell_206	cell_207	cell_208	cell_209	cell_210	cell_211	cell_212	cell_213	cell_214	cell_215	cell_216	cell_217	cell_218	cell_219	cell_220	cell_221	cell_222	cell_223	cell_224	cell_225	cell_226	cell_227	cell_228	cell_229	cell_230	cell_231	cell_232	cell_233	cell_234	cell_235	cell_236	cell_237	cell_238
ZNF800	0.65580815076828	0	0.702060520648956	0	0	0	0.397851556539536	0	0	0	0	0	0	0	0	0	1.98081147670746	0	0.877328157424927	0	0	0	0	0	1.41163802146912	1.11124348640442	1.30328977108002	0	1.54861152172089	0	0	0	0	1.11004841327667	0	0	0	0	0	1.35866701602936	0	0	0	0	1.38583266735077	0	0.747557818889618	3.82091689109802	0	0	0	0	0	0	0	0	0.776263177394867	0	0	0	0	2.30774354934692	0	0	0	0	0	0	0.689901292324066	0	0	0	0	0.826795279979706	0	0	0.595956385135651	1.18106138706207	0.945327758789062	0	0	0	0.959498465061188	0	0.769858121871948	0	0.921309530735016	0	1.96294057369232	3.44050478935242	0	0	0	0	1.18977904319763	1.39861643314362	1.14775741100311	0	0	0	0.764327824115753	0	0	0	0	2.18818950653076	0	0	0	0	0	0	0	1.89227771759033	0	0	0.678896248340607	0	2.98977088928223	0	1.92562305927277	1.03436660766602	0.78701663017273	0	1.7325382232666	0	0	0	0	0	0	0	0	0	0.597335755825043	0	0	0	0.94038063287735	0	0	0.895761072635651	0	1.13338625431061	0	1.21471130847931	0.55920797586441	0	0	0	0	0	0	0	0	0	0	0	0.747488737106323	0.825501084327698	0	1.27655434608459	0	4.45173740386963	0	0.649591624736786	0.724170863628388	0	0	0	0	0.548560738563538	0	0.740857243537903	0	0	1.27176928520203	0	0	0.843146085739136	0	0	0.375351995229721	0	0	0	0	0	1.29567909240723	0.663848102092743	0.828517735004425	0	0	0	0	0	1.41468393802643	0	0	0	0	1.7695244550705	0	0	0	3.51274228096008	0	0	1.74174320697784	0	0.702243447303772	0	0	1.43366241455078	0	0.872469007968903	0	0	0	0.91571044921875	0	1.24872601032257	0	0	1.51457822322845	0	0	0	0	0.960182130336761	0	0	0	0	0	0	0	0.648567020893097	0
FADS3	0.65580815076828	0	0	2.67132830619812	2.78187584877014	1.07722020149231	0.795703113079071	1.13924109935761	0	0	0	0.805518686771393	3.51732635498047	0	2.03259325027466	0	0	0	1.75465631484985	0	0	1.84451031684876	2.20096182823181	0	0.705819010734558	0.55562174320221	0.868859827518463	1.13508319854736	1.54861152172089	6.2069935798645	0	1.66511082649231	0	0	5.00908517837524	1.44708907604218	1.3771003484726	1.26507091522217	0	0	0	0	0	1.12596893310547	0	0	1.49511563777924	0	0.413284927606583	1.03886258602142	3.59410333633423	0	2.93202638626099	0.837788343429565	0	0	1.55252635478973	0	0	1.93221831321716	0	6.92323064804077	0.870262384414673	2.21898007392883	1.10408699512482	0	0	6.95000696182251	1.37980258464813	1.60183560848236	2.34613156318665	0	1.51970183849335	0.826795279979706	0	0	4.1716947555542	0	1.89065551757813	0	0	2.61364698410034	0	1.83368182182312	1.5397162437439	1.09422647953033	0.460654765367508	0	0.981470286846161	6.88100957870483	0.839382708072662	2.68025636672974	10.6578302383423	0.623504459857941	2.37955808639526	0.699308216571808	0	1.06722092628479	4.85888004302979	1.74550294876099	1.52865564823151	0	1.35007238388062	4.28112602233887	1.47704577445984	0	0	1.35973310470581	3.13342785835266	2.77864956855774	0	0	2.54220604896545	0	2.08315205574036	1.77202332019806	2.03668880462646	0	1.49488544464111	0	0	1.55154991149902	2.36104989051819	2.07200193405151	3.4650764465332	1.45341801643372	0	0	1.28195106983185	2.33810424804688	0	0	0	0	1.79200732707977	3.13234925270081	0	0	0	0	0	0	0	0	0	1.21471130847931	1.11841595172882	0	2.68396306037903	0.611520051956177	0.950029313564301	4.59857225418091	0.860583901405335	18.3146018981934	0	0	0	0	0.373744368553162	1.9261691570282	1.43667650222778	0.638277173042297	0	0	3.74815535545349	0	2.1725127696991	2.11490345001221	1.7384979724884	2	0	12.6168966293335	0	2.22257161140442	0	0	3.81530785560608	0	0	0	0.67449814081192	1.63895559310913	1.12605595588684	1.22575914859772	0	0	0	1.53664398193359	10.3654327392578	0.663848102092743	0.828517735004425	0	0	2.58156871795654	1.61859750747681	0.623881280422211	0	0	0	0	0.702751994132996	2.9492073059082	1.00088703632355	0.652685105800629	0	7.02548456192017	0	1.00206530094147	1.74174320697784	1.13365113735199	1.40448689460754	0	0	0.716831207275391	0	0	3.93772315979004	0	5.46825456619263	1.37356567382813	0	0	2.33652782440186	0	1.51457822322845	0	3.28179121017456	1.72551381587982	3.85348916053772	0	7.21850824356079	0	1.35912382602692	1.02125954627991	2.29074597358704	0	0.578725099563599	1.94570100307465	3.57446503639221
SPTAN1	0	0	0	0	0	0	0.397851556539536	0	0	1.67952084541321	1.19071340560913	0	0	0	0	0.562697172164917	0	0	0	0	0	0	0	0	0	0.55562174320221	0.868859827518463	1.13508319854736	0	0	0	0	0	0	0	0	0	0	0.442303121089935	0	0	0	0	0	0	0	1.49511563777924	0	0.826569855213165	0	0	0	0	0.837788343429565	0	4.07988548278809	0	0	0	0.966109156608582	0	0	0.435131192207336	0	1.10408699512482	0	0	0	0	0	4.69226312637329	0	0	0	0	1.53830051422119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839382708072662	0	0	0.31175222992897	0	0.699308216571808	0	0	0	0	0	0	0	0	0	0.729396522045136	0	0.453244388103485	0	0	0	0	0	3.78455543518066	0.694383978843689	0	0.678896248340607	0	0	0	2.88843464851379	0.517183303833008	0	2.07200193405151	0	0	0	0	1.28195106983185	0	0	0	0	1.63173472881317	0	0	0	0	0	0	0.732048809528351	0	0	0	0	0	0.55920797586441	0	0	0.611520051956177	0	0	0	0	0	0	0	0	0.373744368553162	0.275167018175125	0	0	1.54506087303162	0	0	0.649591624736786	0	0	0	0	0	0	0	0.370428621768951	0	0	0	0	0	0	1.34899628162384	0	0	0	0	8.53889465332031	0	0	0	0.663848102092743	0	0	0	0	1.07906496524811	0	0	0	0	0	0.702751994132996	2.35936594009399	0.500443518161774	0	2.49398589134216	0	0	3.00619602203369	0	0	0	1.78808867931366	0.58603698015213	0	0	0.872469007968903	0	0	0	0.91571044921875	0	0	0	0	0	0	0	0	0	0	2.40616941452026	0	0	0	0	0	0	0.648567020893097	0.893616259098053
ENSG00000266709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98081147670746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555036962032318	0	3.33014535903931	0	0	0	0	0	0	0	0.87215530872345	0	1.12596893310547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90530681610107	0	0	0	0.871215641498566	0	0	0	0	0.921309530735016	0	0	0	0	0	0	0	0	0	0	1.06722092628479	0	0	0	0	0	2.14056301116943	0	0	0	0	1.56671392917633	0	0	0	0	0	0.694383978843689	0	0	0	0	0	0	0.517183303833008	0	0	0	0	0	3.06030011177063	1.28195106983185	0	0	7.52858972549439	0	1.63173472881317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888315200805664	0	0	0	0	0	0	0	0.937038838863373	0	0	0	0	0	0	0	0	0.740857243537903	0	0	0	0	1.05519783496857	0	2.02349448204041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539532482624054	0	0	0.631169497966766	0	0	0	1.179682970047	0	0.652685105800629	0	0	0	1.00206530094147	0	0	0	0	0	0	0	0.872469007968903	0	0	0	0	0	0	0	0	1.51457822322845	0	0	0	0	0.960182130336761	0	1.14423847198486	0	0	2.29074597358704	0	0	0	0
GPR68	0	0	0	0	0.347734481096268	0	1.9892578125	0	0	0	2.38142681121826	0	0	3.54456448554993	0	0.562697172164917	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06899785995483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826569855213165	0	0	0	0.586405277252197	0	0	0	0	0.792001307010651	0	0	1.08502542972565	0	0	0	0	0	0	0	0	0	0	0	0	0.826795279979706	0	0	0	0	0.945327758789062	0	0	0	0	0	0	0	0.460654765367508	0	0	0	0	0	0	0.623504459857941	0	0	1.14775741100311	0	0	0	2.2929835319519	0	0	0	0	0	0	0.453244388103485	1.56671392917633	0	0	0	0	0	0	0	1.35779249668121	0	0.747442722320557	0	0	0	0	0	0	0.726709008216858	0	0	0	0	0	0	0	0	0	0	0	0	0.94038063287735	0	0	0	0	0	0	1.21471130847931	0	0	0	0	0.950029313564301	1.5328574180603	0.860583901405335	0	0	0	0	0	0	0.275167018175125	0	0	1.54506087303162	0	0	0	0	0	0	2	3.31709218025208	0	1.69625556468964	0	0	1.68196642398834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07906496524811	0	1.41468393802643	0	0	1.68371737003326	0	0	0.500443518161774	0	0	0	0	0	0	0	0	1.78808867931366	0	0	0	0	1.31257438659668	2.05968761444092	0	0.91571044921875	0	0	0	0	9.08746910095215	0	0	0	0	0.960182130336761	0	0	0	0	0	0	0	0	0
AKR1B1	0	0	0	0.66783207654953	0.347734481096268	0	0	0	0.862143695354462	0	0	0	0	0	0	0.562697172164917	0	0	0	0	0	0	0	0	0	1.11124348640442	0	1.13508319854736	0	0	0	0.555036962032318	0	0	0	0.723544538021088	0	0.632535457611084	0.442303121089935	0	0	0	0	0	0	0	0	0	0	3.11658763885498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28234076499939	0	0	0	0	0	0	0	0	0	0	0.595956385135651	0	0	0	0	0	0	0	0.769858121871948	0	0	0	0	0	0	0	0	0	0	0.699308216571808	0	0	0	0	0	0.940854847431183	4.50024127960205	0	1.47704577445984	0	0	0	4.70014190673828	0	0.592839658260346	0	0	1.89227771759033	0	2.65803503990173	1.35779249668121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43595349788666	0	0	0	2.56217074394226	0	0	1.13338625431061	0	0	0	0	1.34198153018951	0.611520051956177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87407767772675	0	0.724170863628388	1.0574517250061	0	0	8.84557914733887	0	0	0	3.75758981704712	0	0	0	0	0	0	0	1.12605595588684	0	0	0	1.88185548782349	0	0	1.32769620418549	0	1.73105466365814	0	0	0	0	0	0	0	0	0	0	2.50221753120422	0	0	7.02548456192017	3.70913815498352	0	0.870871603488922	0	0	0	0	0.716831207275391	0	0	0	2.05968761444092	2.73412728309631	0	0	0	0	0	0	0	1.96907472610474	0	0	0	0	1.14423847198486	0	1.02125954627991	0	0	0	0	0
G3BP1	0.65580815076828	0	0.702060520648956	0	0.347734481096268	0	1.59140622615814	1.13924109935761	0	3.35904169082642	0	0.805518686771393	1.17244207859039	0	0	1.12539434432983	0	0	0.877328157424927	0	0	0	0	0	2.11745691299438	0.55562174320221	1.30328977108002	0	1.54861152172089	0	0	0.555036962032318	4.42844104766846	1.11004841327667	0	3.6177225112915	1.3771003484726	0	3.98072814941406	0.679333508014679	1.29949653148651	1.7443106174469	2.16453266143799	3.37790679931641	0	0	3.73778915405273	0	0.413284927606583	0.519431293010712	0	0	2.34562110900879	0.837788343429565	0	0	0.776263177394867	0	0	0.966109156608582	3.25507640838623	2.30774354934692	0.870262384414673	0.554745018482208	2.20817399024963	0	0	0	2.06970381736755	0	0	0	1.51970183849335	0	4.55696439743042	0	0.595956385135651	0	0	1.65184533596039	0	0	0.959498465061188	0	0.769858121871948	1.09422647953033	2.30327391624451	0.859790861606598	0.981470286846161	0	0	2.68025636672974	0	0.935256719589233	0	0.699308216571808	3.44327211380005	1.06722092628479	0.694125711917877	0	0.764327824115753	1.88170969486237	0	0	2.95409154891968	0.729396522045136	0	0.90648877620697	0	2.77864956855774	1.18567931652069	0	2.54220604896545	0	0	1.77202332019806	0	0	1.49488544464111	0	0	0	0	1.03600096702576	0	0.726709008216858	3.14154362678528	0	1.28195106983185	1.16905212402344	0	0	0	0	0	0	1.43595349788666	1.26335799694061	0.94038063287735	1.09343731403351	0	0.895761072635651	2.48657250404358	0	1.90685439109802	0	3.35524773597717	1.50434076786041	2.68396306037903	1.22304010391235	0	0	0.860583901405335	0	0	1.0504914522171	0	0	1.12123310565948	2.4765031337738	0.718338251113892	0.638277173042297	0	0	3.74815535545349	1.29918324947357	0.724170863628388	0	1.7384979724884	1	1.10569739341736	0.548560738563538	0	0.740857243537903	0	3.36393284797668	1.27176928520203	3.55209016799927	1.05519783496857	0	2.02349448204041	0	0.750703990459442	2.45151829719543	0	0	1.88185548782349	0	0	0.663848102092743	2.48555326461792	0	0	1.29078435897827	1.61859750747681	0.623881280422211	4.24405193328857	0.631169497966766	0	1.68371737003326	1.40550398826599	1.7695244550705	0.500443518161774	1.30537021160126	0	0	0	1.00206530094147	0	1.13365113735199	0.702243447303772	0	0	0	0	0.872469007968903	0	2.05968761444092	1.82275152206421	1.37356567382813	1.4707772731781	0.624363005161285	2.33652782440186	0	1.51457822322845	0.892399966716766	0.656358242034912	0	6.42248201370239	1.92036426067352	0	6.86543083190918	1.35912382602692	1.02125954627991	2.29074597358704	1.38500189781189	0.578725099563599	0.648567020893097	3.57446503639221
MED20	0	0	0	0	0.347734481096268	1.07722020149231	1.19355475902557	0	0	0	2.38142681121826	0	0	0	0	1.68809139728546	3.96162295341492	0	0	0	0	0	1.10048091411591	0	0	0	0.434429913759232	0	0	2.06899785995483	0	0	0	1.11004841327667	0	2.17063355445862	0	0	0	0.679333508014679	1.29949653148651	0	0	0	0	0.956170380115509	0.747557818889618	0	0.413284927606583	0	0	0	0	0	0	0	0	0	0	0	1.08502542972565	0	1.30539357662201	0	0	2.28234076499939	7.4197883605957	0	2.06970381736755	1.60183560848236	0	3.00160837173462	0	0	0	0	0	0	0	1.65184533596039	0	0	0	0.61122727394104	0.769858121871948	0	0	0.859790861606598	0	0	0	0	0	0.31175222992897	0.594889521598816	0	0	1.06722092628479	0	0	0	0	0.450024127960205	0	1.47704577445984	0	2.41167116165161	0	3.13342785835266	0.463108271360397	0	0.916783154010773	0	0	0	0	0	0	2.98977088928223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597335755825043	0	0	0	0.94038063287735	3.28031182289124	0.732048809528351	0	0	0	0	0	0.55920797586441	0	0	0	0	0	0	0	0	0	0	2.98352003097534	1.86872184276581	0.55033403635025	0	0	0	0	3.74815535545349	0	0	0	0	0	0	1.09712147712708	0.848127782344818	0	7.51517963409424	0	0	0	0	1.68629217147827	4.72148704528809	0	0	0	0	2.84629821777344	0	0	1.29567909240723	0	0.828517735004425	0.865527331829071	4.91869401931763	2.58156871795654	0	0.623881280422211	0	0	0	0	0.702751994132996	0.589841485023499	0	0.652685105800629	0	0	0	1.00206530094147	0	1.13365113735199	0	0	1.17207396030426	0	0	0	0	0	2.73412728309631	0	0	0	0	0	0	0	0	0	1.28449642658234	1.92036426067352	0	2.28847694396973	0	0	0	0	0	0	0.893616259098053
SFXN5	0	0	0	0	0	0	0	0	0	0	0	0	2.34488415718079	0	0	0.562697172164917	0	0	0.877328157424927	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64266157150269	0	1.25227129459381	0	0	0	0	0	0	0	1.08226633071899	0	0	0	0	11.4627504348755	0.413284927606583	0.519431293010712	1.1980345249176	0	0	0	0	0	0	0	2.81198573112488	0	0	0	0	1.66423511505127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65184533596039	0	0	0	1.22245454788208	0.769858121871948	0	0	0	0.981470286846161	3.44050478935242	0	0	0	1.24700891971588	0.594889521598816	0.699308216571808	0	0	0.694125711917877	2.61825442314148	0.764327824115753	0	0	0	0	0	0	1.35973310470581	1.56671392917633	1.38932478427887	0.592839658260346	0	1.27110302448273	0	0	0.88601166009903	0	0	0	0	0	0.517183303833008	0	0	1.7325382232666	0	0	0	0	0	0	1.8821474313736	2.91925382614136	0	0	1.5661746263504	0	0	0	1.09343731403351	0	1.7915221452713	0	0	0	0	0.55920797586441	1.50434076786041	1.34198153018951	0	0.950029313564301	3.06571483612061	0	0	0	1.0504914522171	0	0	0.747488737106323	0	0	0.638277173042297	0	0	0	0	0	0	1.7384979724884	1	0	1.09712147712708	0.848127782344818	1.48171448707581	0	0	0	0	0	0	0	2.4584333896637	1.12605595588684	0	0	0	1.88185548782349	0	0	0	0	0	0	0	0.539532482624054	0.623881280422211	0	0	0	0	0.702751994132996	0.589841485023499	0.500443518161774	0	0	0	2.47275876998901	0	0.870871603488922	0	0	0	0	0	1.794304728508	0	0	0	2.73412728309631	0.91571044921875	1.4707772731781	0	1.16826391220093	0	0	0	0	1.72551381587982	1.28449642658234	0	0	0	0	1.02125954627991	0	0	0.578725099563599	0.648567020893097	0.893616259098053
CCDC26	0	0	0	1.33566415309906	0.347734481096268	0	0.795703113079071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13508319854736	0	0	0	0.555036962032318	0	0	1.25227129459381	0	0	1.89760637283325	0	0	0	0	0	0	0	0	0	0	0.413284927606583	0	0	0	0	0.837788343429565	0	8.15977096557617	0.776263177394867	0	0	0.966109156608582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769858121871948	0	0	0.859790861606598	0	0	0.839382708072662	5.36051273345947	0.888152539730072	0.31175222992897	0	0	0	1.06722092628479	0.694125711917877	0	0	0	0	0	0	0	0	0	0	0.463108271360397	0	0.916783154010773	0	0	0	0	0	0	0	0	1.92562305927277	0	0	2.07200193405151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21471130847931	0.55920797586441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548560738563538	0	0.370428621768951	0	0	0	0	0	0	0	0	0.375351995229721	0	0	0	0	0	0	0	0	0	0	0	0.539532482624054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58603698015213	0	0	0	0	0	0.911375761032104	0.91571044921875	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0637788772583	0	0	0	0	0
NRGN	0	0	0	0	0.347734481096268	0	0	0.569620549678803	1.72428739070892	0	0	0.805518686771393	0	3.54456448554993	4.06518650054932	0	0	0	0	0	0	0	0	0	0	0	0.868859827518463	0	0	0	0	0	0	0	0	0	0	1.26507091522217	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36486577987671	0	2.5133650302887	0	0	0	0	0	0	1.08502542972565	0	0	0	0	0	0	2.31666898727417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871215641498566	0	1.22245454788208	1.5397162437439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7325382232666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13338625431061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373744368553162	0.275167018175125	0	0	0	0	0.937038838863373	1.29918324947357	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663848102092743	0.828517735004425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47275876998901	0	0	0	0	0	0	0	0	0	0	0	1.82275152206421	0	0	0	0	0	0	0	0.656358242034912	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPM	9.83712196350098	9.48450756072998	4.21236324310303	5.34265661239624	6.25922060012817	6.46332120895386	17.1076183319092	9.11392879486084	12.9321556091309	6.71808338165283	8.33499336242676	7.24966812133789	9.37953662872314	24.8119506835938	4.06518650054932	6.75236558914185	7.92324590682983	3.27205300331116	6.14129686355591	18.3448905944824	19.6217308044434	3.68902063369751	3.30144262313843	8.61827182769775	9.88146591186523	6.66746091842651	9.55745792388916	11.350832939148	18.5833377838135	0	0	6.66044330596924	15.4995431900024	6.66029071807861	2.50454258918762	8.68253421783447	9.63970184326172	9.4880313873291	5.3076376914978	5.43466806411743	11.6954689025879	13.082329750061	21.6453266143799	6.75581359863281	5.54333066940308	15.2987260818481	3.73778915405273	24.8359603881836	12.3985481262207	10.3886260986328	13.1783790588379	6.72973155975342	12.3145112991333	6.70230674743652	0	0	16.3015270233154	7.92001342773438	11.2479429244995	21.2544021606445	6.51015281677246	13.8464612960815	7.39723014831543	9.43066501617432	12.1449575424194	4.56468152999878	7.4197883605957	20.8500213623047	10.3485193252563	9.61101341247559	9.38452625274658	3.00160837173462	10.6379127502441	11.5751342773438	6.83544635772705	6.15320205688477	6.55552005767822	12.9916744232178	11.3439331054688	8.25922679901123	6.23785018920898	3.48486256599426	5.75699043273926	11.0020914077759	6.15886497497559	8.75381183624268	10.1344051361084	9.4576997756958	5.88882160186768	8.02784442901611	4.19691371917725	13.4012813568115	1.77630507946014	7.79380607604981	8.32845306396484	13.9861640930176	13.7730884552002	11.7394304275513	6.94125747680664	5.23650884628296	19.1081962585449	8.46769332885742	9.90053081512451	2.14056301116943	7.38522863388062	13.8585338592529	12.0583553314209	4.98568820953369	7.83357000350952	11.114598274231	4.14987754821777	7.33426523208618	15.2532358169556	15.1382217407227	13.8876800537109	6.20208168029785	9.50454807281494	2.84196352958679	11.2116413116455	15.3392353057861	5.77686929702759	6.20619964599609	7.08314990997315	7.25200700759888	3.4650764465332	10.1739263534546	0	4.59045028686523	7.69170618057251	15.1976766586304	8.20114898681641	5.64644241333008	7.29813480377197	3.26346945762634	19.7120800018311	5.74264001846314	10.7696514129639	11.3702220916748	8.4634256362915	13.1212472915649	12.0788049697876	4.47880554199219	9.94629001617432	5.66693162918091	20.975399017334	14.5765352249146	7.26970338821411	6.01736307144165	16.1037788391113	7.94976043701172	6.65020513534546	16.8614311218262	21.5145988464355	5.23274374008179	2.90075325965881	4.20196580886841	12.4364128112793	0	5.23242139816284	6.32884120941162	5.74670600891113	6.3827714920044	1.54506087303162	4.45173740386963	8.433349609375	16.2397899627686	10.8625631332397	6.34471035003662	6.95399188995361	9	14.3740653991699	7.67985010147095	11.0256614685059	11.8537158966064	15.0303592681885	15.1376972198486	1.27176928520203	7.10418033599854	9.49678134918213	3.37258434295654	8.09397792816162	9.01425552368164	12.7619676589966	14.7091102600098	10.1157445907593	8.53889465332031	7.52742195129395	10.7565078735352	7.77407455444336	9.29387283325195	7.45665979385376	8.6552734375	9.83738803863525	6.45392179489136	14.0278444290161	11.2298631668091	12.7321548461914	9.46754264831543	10.9946117401123	13.4697389602661	6.32476806640625	5.3085732460022	10.0088701248169	12.4010171890259	14.9639148712158	3.51274228096008	13.600172996521	12.0247840881348	3.48348641395569	6.80190658569336	8.42692184448242	1.78808867931366	8.79055404663086	5.01781845092773	17.9430484771729	10.4696283340454	3.93772315979004	2.05968761444092	5.46825456619263	9.1571044921875	7.35388612747192	10.6141710281372	12.850902557373	8.91172885894775	16.6603603363037	6.2467999458313	11.1580896377563	6.90205526351929	3.85348916053772	5.76109266281128	9.62467765808105	3.43271541595459	1.35912382602692	4.08503818511963	6.87223768234253	8.31001091003418	6.94470167160034	3.89140200614929	8.93616199493408
